input_doi,openalex_id,openalex_doi,doi_exact_match,title,publication_year,oa_is_oa,oa_status,oa_license,has_pdf,has_grobid_xml,has_fulltext,pdf_url,grobid_xml_url,status
10.1016/j.clet.2022.100520,https://openalex.org/W4283123565,10.1016/j.clet.2022.100520,TRUE,The feasibility of underutilised biomass streams for the production of insect-based feed ingredients: The case for whisky by-products and Scottish farmed salmon,2022,TRUE,gold,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4283123565.pdf,https://content.openalex.org/works/W4283123565.grobid-xml,matched
10.1016/j.aquaculture.2020.736249,https://openalex.org/W3112870036,10.1016/j.aquaculture.2020.736249,TRUE,Extracted microbial oil from a novel Schizochytrium sp. (T18) as a sustainable high DHA source for Atlantic salmon feed: Impacts on growth and tissue lipids,2020,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2022.738084,https://openalex.org/W4214658363,10.1016/j.aquaculture.2022.738084,TRUE,Dietary inclusion of a marine microalgae meal for Atlantic salmon (Salmo salar): Impact of Pavlova sp. 459 on growth performance and tissue lipid composition,2022,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.12783/dteees/sses/icfse2016/10668,https://openalex.org/W2886695937,10.12783/dteees/sses/icfse2016/10668,TRUE,"Analysis of Nutrient Composition, Amino Acid and Fatty Acid Profile in the Muscle of a Farmed Rainbow Trout (Oncorhynchus Mykiss)",2017,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/are.13598,https://openalex.org/W2790003443,10.1111/are.13598,TRUE,Improving production efficiency of farmed Atlantic salmon ( Salmo salar L.) by isoenergetic diets with increased dietary protein-to-lipid ratio,2018,TRUE,hybrid,cc-by,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aqrep.2018.10.001,https://openalex.org/W2901039840,10.1016/j.aqrep.2018.10.001,TRUE,Increased protein-to-lipid ratio in energy dense diets improves slaughter yields and muscle thickness of different weight classes of farmed Atlantic salmon (Salmo salar L.),2018,TRUE,gold,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2901039840.pdf,https://content.openalex.org/works/W2901039840.grobid-xml,matched
10.1016/j.aquaculture.2019.734335,https://openalex.org/W2966407485,10.1016/j.aquaculture.2019.734335,TRUE,A model system to evaluate the economic performance of two different dietary feeding strategies in farmed Atlantic salmon (Salmo salar L.),2019,TRUE,green,cc-by-nc-nd,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/j.0021-8790.2004.00876.x,https://openalex.org/W2133087267,10.1111/j.0021-8790.2004.00876.x,TRUE,"Dominance relationships and behavioural correlates of individual spawning success in farmed and wild male Atlantic salmon, Salmo salar",2004,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1139/f05-032,https://openalex.org/W2101524066,10.1139/f05-032,TRUE,Spawning behaviour and success of mature male Atlantic salmon (Salmo salar) parr of farmed and wild origin,2005,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3390/su11143934,https://openalex.org/W2957445645,10.3390/su11143934,TRUE,Identifying Drivers of Genetically Modified Seafood Demand: Evidence from a Choice Experiment,2019,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2957445645.pdf,https://content.openalex.org/works/W2957445645.grobid-xml,matched
10.1016/j.aquaculture.2022.738310,https://openalex.org/W4229045125,10.1016/j.aquaculture.2022.738310,TRUE,Gene expression profiling supports the welfare evaluation of rainbow trout (Oncorhynchus mykiss) reared under different environmental and management conditions in six commercial flow through systems,2022,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2022.738270,https://openalex.org/W4224325490,10.1016/j.aquaculture.2022.738270,TRUE,Fish welfare evaluation index (fWEI) based on external morphological damage for rainbow trout (Oncorhynchus mykiss) in flow through systems,2022,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2021.736924,https://openalex.org/W3163810183,10.1016/j.aquaculture.2021.736924,TRUE,Scale cortisol is positively correlated to fin injuries in rainbow trout (Oncorhynchus mykiss) reared in commercial flow through systems,2021,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.jenvman.2021.112278,https://openalex.org/W3136974743,10.1016/j.jenvman.2021.112278,TRUE,Development of best practices for more holistic assessments of carrying capacity of aquaculture,2021,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.marpol.2022.105175,https://openalex.org/W4283018091,10.1016/j.marpol.2022.105175,TRUE,Identifying key factors driving public opinion of salmon aquaculture,2022,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.envsci.2023.02.019,https://openalex.org/W4322632456,10.1016/j.envsci.2023.02.019,TRUE,"Dimensions of legitimacy and trust in shaping social acceptance of marine aquaculture: An in-depth case study in Nova Scotia, Canada",2023,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2013.01.021,https://openalex.org/W2016971063,10.1016/j.aquaculture.2013.01.021,TRUE,Mortality associated with Weissellosis (Weissella sp.) in USA farmed rainbow trout: Potential for control by vaccination,2013,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2016971063.pdf,https://content.openalex.org/works/W2016971063.grobid-xml,matched
10.1128/aem.02997-10,https://openalex.org/W1972144871,10.1128/aem.02997-10,TRUE,Independent Emergence of Yersinia ruckeri Biotype 2 in the United States and Europe,2011,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1186/1743-422x-10-5,https://openalex.org/W2149513093,10.1186/1743-422x-10-5,TRUE,Infectious salmon anaemia virus infection of Atlantic salmon gill epithelial cells,2013,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2149513093.pdf,https://content.openalex.org/works/W2149513093.grobid-xml,matched
10.3390/v13091770,https://openalex.org/W3198538533,10.3390/v13091770,TRUE,Infectious Salmon Anemia Virus Shedding from Infected Atlantic Salmon (Salmo salar L.)—Application of a Droplet Digital PCR Assay for Virus Quantification in Seawater,2021,TRUE,gold,cc-by,TRUE,FALSE,FALSE,https://content.openalex.org/works/W3198538533.pdf,NA,matched
10.1016/j.jviromet.2020.113990,https://openalex.org/W3092315724,10.1016/j.jviromet.2020.113990,TRUE,Development and evaluation of a method for concentration and detection of salmonid alphavirus from seawater,2020,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3092315724.pdf,https://content.openalex.org/works/W3092315724.grobid-xml,matched
10.1186/s13071-017-2303-5,https://openalex.org/W2741375367,10.1186/s13071-017-2303-5,TRUE,"A case study of Desmozoon lepeophtherii infection in farmed Atlantic salmon associated with gill disease, peritonitis, intestinal infection, stunted growth, and increased mortality",2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2741375367.pdf,https://content.openalex.org/works/W2741375367.grobid-xml,matched
10.1371/journal.pone.0253297,https://openalex.org/W3167038728,10.1371/journal.pone.0253297,TRUE,Short communication: Evaluation of charged membrane filters and buffers for concentration and recovery of infectious salmon anaemia virus in seawater,2021,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3167038728.pdf,https://content.openalex.org/works/W3167038728.grobid-xml,matched
10.1002/naaq.10028,https://openalex.org/W2792498837,10.1002/naaq.10028,TRUE,Effect of Water Source and Trout Strain on Expression of Stress-Affected Genes in a Commercial Setting,2018,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1007/s10499-016-0099-5,https://openalex.org/W2567579838,10.1007/s10499-016-0099-5,TRUE,"Effect of dietary green tea supplementation on growth, fat content, and muscle fatty acid profile of rainbow trout (Oncorhynchus mykiss)",2016,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3354/meps262293,https://openalex.org/W2050261644,10.3354/meps262293,TRUE,Increment patterns in otoliths and scales from mature Atlantic salmon Salmo salar,2003,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2050261644.pdf,https://content.openalex.org/works/W2050261644.grobid-xml,matched
10.1099/0022-1317-81-3-813,https://openalex.org/W2161325293,10.1099/0022-1317-81-3-813,TRUE,Biochemical characterization of salmon pancreas disease virus,2000,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1071/mf18231,https://openalex.org/W2905921861,10.1071/mf18231,TRUE,Dietary analysis reveals the vulnerability of the endangered Maugean skate (Zearaja maugeana) to benthic changes in Macquarie Harbour,2018,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.ygcen.2014.05.022,https://openalex.org/W2062046586,10.1016/j.ygcen.2014.05.022,TRUE,Developmental oestrogen exposure differentially modulates IGF-I and TNF-α expression levels in immune organs of Yersinia ruckeri-challenged young adult rainbow trout (Oncorhynchus mykiss),2014,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3354/dao02382,https://openalex.org/W2010577336,10.3354/dao02382,TRUE,Seasonality and heterogeneity of live fish movements in Scottish fish farms,2011,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2010577336.pdf,https://content.openalex.org/works/W2010577336.grobid-xml,matched
10.1016/j.prevetmed.2010.10.004,https://openalex.org/W2062731196,10.1016/j.prevetmed.2010.10.004,TRUE,The effectiveness of fallowing strategies in disease control in salmon aquaculture assessed with an SIS model,2010,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2013.10.001,https://openalex.org/W2009421954,10.1016/j.aquaculture.2013.10.001,TRUE,Seasonality in live fish movements and its effects on epidemic dynamics,2013,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.5194/aab-51-71-2008,https://openalex.org/W2154121886,10.5194/aab-51-71-2008,TRUE,Flesh characteristics of pan-size triploid and diploid rainbow trout (Oncorhynchus mykiss) reared in a commercial fish farm,2008,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2154121886.pdf,https://content.openalex.org/works/W2154121886.grobid-xml,matched
10.1371/journal.pone.0183781,https://openalex.org/W2745631600,10.1371/journal.pone.0183781,TRUE,Infection with purified Piscine orthoreovirus demonstrates a causal relationship with heart and skeletal muscle inflammation in Atlantic salmon,2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2745631600.pdf,https://content.openalex.org/works/W2745631600.grobid-xml,matched
10.3390/pathogens9121050,https://openalex.org/W3112158950,10.3390/pathogens9121050,TRUE,Piscine Orthoreovirus-1 Isolates Differ in Their Ability to Induce Heart and Skeletal Muscle Inflammation in Atlantic Salmon (Salmo salar),2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3112158950.pdf,https://content.openalex.org/works/W3112158950.grobid-xml,matched
10.1111/jfd.13214,https://openalex.org/W3039318690,10.1111/jfd.13214,TRUE,Inactivation of Piscine orthoreovirus,2020,TRUE,hybrid,cc-by-nc,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/jfd.12835,https://openalex.org/W2809158067,10.1111/jfd.12835,TRUE,Inactivated Piscine orthoreovirus vaccine protects against heart and skeletal muscle inflammation in Atlantic salmon,2018,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.virusres.2015.01.001,https://openalex.org/W2093866016,10.1016/j.virusres.2015.01.001,TRUE,Piscine orthoreovirus (PRV) ơ3 protein binds dsRNA,2015,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1186/s13567-015-0154-7,https://openalex.org/W2145480407,10.1186/s13567-015-0154-7,TRUE,Piscine orthoreovirus (PRV) replicates in Atlantic salmon (Salmo salar L.) erythrocytes ex vivo,2015,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2145480407.pdf,https://content.openalex.org/works/W2145480407.grobid-xml,matched
10.1080/13657309809380216,https://openalex.org/W2110426674,10.1080/13657309809380216,TRUE,Predicting consumer choices for farmed and wild salmon,1998,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/j.1749-7345.1993.tb00168.x,https://openalex.org/W2133133426,10.1111/j.1749-7345.1993.tb00168.x,TRUE,Economic Analysis of Japanese Household Demand for Salmon,1993,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/j.1365-2109.2004.01101.x,https://openalex.org/W2010841042,10.1111/j.1365-2109.2004.01101.x,TRUE,"Sea lice treatments, management practices and sea lice sampling methods on Atlantic salmon farms in the Bay of Fundy, New Brunswick, Canada",2004,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3354/dao01887,https://openalex.org/W1976049709,10.3354/dao01887,TRUE,Optimization and field use of a bioassay to monitor sea lice Lepeophtheirus salmonis sensitivity to emamectin benzoate,2007,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1976049709.pdf,https://content.openalex.org/works/W1976049709.grobid-xml,matched
10.5772/intechopen.93672,https://openalex.org/W3089921583,10.5772/intechopen.93672,TRUE,Innovation Processes in Aquaculture: Comparing Companies in Norway and Chile,2020,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3089921583.pdf,https://content.openalex.org/works/W3089921583.grobid-xml,matched
10.4018/978-1-6684-5859-4.ch006,https://openalex.org/W4382055570,10.4018/978-1-6684-5859-4.ch006,TRUE,Innovative and Knowledge Developments for Sustainability in Salmon-Based Aquaculture,2023,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.34190/ecie.17.1.380,https://openalex.org/W4294898670,10.34190/ecie.17.1.380,TRUE,The use of Algorithm-Assisted Feeding for Innovation and Increased Productivity in Aquaculture,2022,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4294898670.pdf,https://content.openalex.org/works/W4294898670.grobid-xml,matched
10.3354/dao066105,https://openalex.org/W2084342168,10.3354/dao066105,TRUE,Nucleotide sequence variation in salmonid alphaviruses from outbreaks of salmon pancreas disease and sleeping disease,2005,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2084342168.pdf,https://content.openalex.org/works/W2084342168.grobid-xml,matched
10.1128/jvi.76.12.6155-6163.2002,https://openalex.org/W2152305184,10.1128/jvi.76.12.6155-6163.2002,TRUE,"Comparison of Two Aquatic Alphaviruses, Salmon Pancreas Disease Virus and Sleeping Disease Virus, by Using Genome Sequence Analysis, Monoclonal Reactivity, and Cross-Infection",2002,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1006/viro.1999.9654,https://openalex.org/W2026225729,10.1006/viro.1999.9654,TRUE,"Salmon Pancreas Disease Virus, an Alphavirus Infecting Farmed Atlantic Salmon, Salmo salar L.",1999,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2026225729.pdf,https://content.openalex.org/works/W2026225729.grobid-xml,matched
10.1111/j.1365-2109.2010.02771.x,https://openalex.org/W1515749966,10.1111/j.1365-2109.2010.02771.x,TRUE,Genetic variation in resistance to infectious pancreatic necrosis in rainbow trout (Oncorhynchus mykiss) after a challenge test,2011,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/0044-8486(95)01058-0,https://openalex.org/W2090044077,10.1016/0044-8486(95)01058-0,TRUE,Site management factors influencing mortality rates in Atlantic salmon (Salmo salar L.) during marine production,1995,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1099/ijs.0.64841-0,https://openalex.org/W2167621178,10.1099/ijs.0.64841-0,TRUE,"Molecular systematics support the revival of Mycobacterium salmoniphilum (ex Ross 1960) sp. nov., nom. rev., a species closely related to Mycobacterium chelonae",2007,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1577/1548-8667(1991)003<0291:mktaco>2.3.co;2,https://openalex.org/W2050661478,10.1577/1548-8667(1991)003<0291:mktaco>2.3.co;2,TRUE,MyxosporeanKudoa thyrsites: A Cause of Soft Flesh in Farm-Reared Atlantic Salmon,1991,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.scitotenv.2017.02.109,https://openalex.org/W2590175080,10.1016/j.scitotenv.2017.02.109,TRUE,Consumption of aquaculture waste affects the fatty acid metabolism of a benthic invertebrate,2017,TRUE,green,cc-by,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.marpolbul.2017.05.042,https://openalex.org/W2615452072,10.1016/j.marpolbul.2017.05.042,TRUE,Dispersal and assimilation of an aquaculture waste subsidy in a low productivity coastal environment,2017,TRUE,green,cc-by,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.marpol.2005.01.004,https://openalex.org/W2089542036,10.1016/j.marpol.2005.01.004,TRUE,Searching for sustainability in aquaculture: An investigation into the economic prospects for an integrated salmon–mussel production system,2005,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.marpol.2008.10.003,https://openalex.org/W2048757378,10.1016/j.marpol.2008.10.003,TRUE,Social acceptability of marine aquaculture: The use of survey-based methods for eliciting public and stakeholder preferences,2008,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/j.1365-2109.2010.02672.x,https://openalex.org/W1510625917,10.1111/j.1365-2109.2010.02672.x,TRUE,Consumer behaviour and environmental preferences: a case study of Scottish salmon aquaculture,2011,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1002/eet.406,https://openalex.org/W2114223222,10.1002/eet.406,TRUE,Public attitudes towards the environmental impact of salmon aquaculture in Scotland,2006,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.23889/suthesis.57270,https://openalex.org/W4205285448,10.23889/suthesis.57270,TRUE,Phenotypic and genetic variation in lumpfish (Cyclopterus lumpus): applications towards sustainable aquaculture of cleaner fish,2020,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.7717/peerj.5974,https://openalex.org/W2951889001,10.7717/peerj.5974,TRUE,Genetic and phenotypic differentiation of lumpfish ( Cyclopterus lumpus ) across the North Atlantic: implications for conservation and aquaculture,2018,TRUE,gold,cc-by,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.applanim.2021.105459,https://openalex.org/W3200416269,10.1016/j.applanim.2021.105459,TRUE,Personality profiling may help select better cleaner fish for sea-lice control in salmon farming,2021,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3200416269.pdf,https://content.openalex.org/works/W3200416269.grobid-xml,matched
10.1016/j.applanim.2021.105275,https://openalex.org/W3132517437,10.1016/j.applanim.2021.105275,TRUE,"Strike a pose: Does communication by a facultative cleaner fish, the cunner wrasse (Tautogolabrus adspersus), facilitate interaction with Atlantic salmon (Salmo salar)?",2021,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3354/dao035125,https://openalex.org/W2011957652,10.3354/dao035125,TRUE,Further observations on the epidemiology and spread of epizootic haematopoietic necrosis virus (EHNV) in farmed rainbow trout Oncorhynchus mykiss in southeastern Australia and a recommended sampling strategy for surveillance,1999,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2011957652.pdf,https://content.openalex.org/works/W2011957652.grobid-xml,matched
10.1111/j.1365-2761.1988.tb00745.x,https://openalex.org/W2073368222,10.1111/j.1365-2761.1988.tb00745.x,TRUE,"The susceptibility of salmonid fish to an atypical strain ofAeromonas salmonicidathat infects goldfish,Carassius auratus(L.), in Australia",1988,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/j.1365-2761.1994.tb00216.x,https://openalex.org/W2123293724,10.1111/j.1365-2761.1994.tb00216.x,TRUE,"Epidemiology of epizootic haematopoietic necrosis virus (EHNV) infection in farmed rainbow trout, Oncorhynchus mykiss (Walbaum): findings based on virus isolation, antigen capture ELISA and serology",1994,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.icesjms.2006.04.002,https://openalex.org/W2107314779,10.1016/j.icesjms.2006.04.002,TRUE,"Movements and survival of sonically tagged farmed Atlantic salmon released in Cobscook Bay, Maine, USA",2006,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.5465/ambpp.2015.17491abstract,https://openalex.org/W2596305147,10.5465/ambpp.2015.17491abstract,TRUE,The Ecological Embeddedness of Global Production Networks: Salmon Aquaculture and Palm Oil,2015,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.2216/i0031-8884-40-3-298.1,https://openalex.org/W1964065456,10.2216/i0031-8884-40-3-298.1,TRUE,"First record of blooms of Cochlodinium sp. (Gymnodiniales, Dinophyceae) causing mortality to aquacultured salmon on the west coast of Canada",2001,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1577/1548-8454(2001)063<0052:pacofo>2.0.co;2,https://openalex.org/W1994817770,10.1577/1548-8454(2001)063<0052:pacofo>2.0.co;2,TRUE,Pigmentation and Composition of Flesh of Atlantic Salmon Fed Diets Supplemented with the YeastPhaffia rhodozyma,2001,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2018.10.036,https://openalex.org/W2898705486,10.1016/j.aquaculture.2018.10.036,TRUE,Avermectin treatment for Lepeophtheirus salmonis: Impacts on host (Salmo salar) and parasite immunophysiology,2018,TRUE,green,cc-by-nc-nd,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/jfd.12055,https://openalex.org/W1976462737,10.1111/jfd.12055,TRUE,"A fixed‐dose approach to conducting emamectin benzoate tolerance assessments on field‐collected sea lice, Lepeophtheirus salmonis",2013,TRUE,green,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1976462737.pdf,https://content.openalex.org/works/W1976462737.grobid-xml,matched
10.1016/j.aquaculture.2013.11.027,https://openalex.org/W2025783709,10.1016/j.aquaculture.2013.11.027,TRUE,"Assessment of sea lice (Lepeophtheirus salmonis) management in New Brunswick, Canada using deltamethrin (AlphaMax®) through clinical field treatment and laboratory bioassay responses",2013,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1577/1548-8667(1989)001<0187:oadoas>2.3.co;2,https://openalex.org/W2080112062,10.1577/1548-8667(1989)001<0187:oadoas>2.3.co;2,TRUE,"Occurrence and Distribution ofAeromonas salmonicidaInfections on Swedish Fish Farms, 1951–1987",1989,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1017/s0962728600009003,https://openalex.org/W4313426031,10.1017/s0962728600009003,TRUE,Overview on fish welfare indicators and their use for best management practices for salmon farming,2020,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4313426031.pdf,https://content.openalex.org/works/W4313426031.grobid-xml,matched
10.18462/iir.iccc.2018.0043,https://openalex.org/W3026290085,10.18462/iir.iccc.2018.0043,TRUE,Experimental investigation of chilling tank for atlantic salmon.,2018,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.18462/iir.icr.2019.0421,https://openalex.org/W3003161977,10.18462/iir.icr.2019.0421,TRUE,Optimizing design and operation of chilling tank for Atlantic salmon.,2021,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2013.01.018,https://openalex.org/W2068702327,10.1016/j.aquaculture.2013.01.018,TRUE,On-farm performance of rainbow trout (Oncorhynchus mykiss) selectively bred for resistance to bacterial cold water disease: Effect of rearing environment on survival phenotype,2013,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.fsi.2010.06.010,https://openalex.org/W2071421461,10.1016/j.fsi.2010.06.010,TRUE,Temporal and pathogen-load dependent changes in rainbow trout (Oncorhynchus mykiss) immune response traits following challenge with biotype 2 Yersinia ruckeri,2010,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2023.739235,https://openalex.org/W4313575197,10.1016/j.aquaculture.2023.739235,TRUE,Concerns and research priorities for Scottish farmed salmon welfare – An industry perspective,2023,TRUE,hybrid,cc-by,FALSE,FALSE,TRUE,NA,NA,matched
10.3389/fvets.2023.1260090,https://openalex.org/W4387184677,10.3389/fvets.2023.1260090,TRUE,Qualitative Behavioural Assessment as a welfare indicator for farmed Atlantic salmon (Salmo salar) in response to a stressful challenge,2023,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4387184677.pdf,https://content.openalex.org/works/W4387184677.grobid-xml,matched
10.1016/0044-8486(88)90334-1,https://openalex.org/W2093868033,10.1016/0044-8486(88)90334-1,TRUE,Water pollution with phosphorus of dietary origin by intensively fed rainbow trout (Salmo gairdneri Rich.),1988,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.4337/9781839108174.00012,https://openalex.org/W4293099560,10.4337/9781839108174.00012,TRUE,Collective resources in entrepreneurship: a reconceptualisation of resource mobilisation,2022,TRUE,green,other-oa,FALSE,FALSE,FALSE,NA,NA,matched
10.4337/9781800373099.00027,https://openalex.org/W4205252655,10.4337/9781800373099.00027,TRUE,Salmon farming firms moving towards resource circularity: a typology of resource loop innovations,2021,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4205252655.pdf,https://content.openalex.org/works/W4205252655.grobid-xml,matched
10.3354/dao02425,https://openalex.org/W2316398136,10.3354/dao02425,TRUE,First detection of piscine reovirus (PRV) in marine fish species,2011,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2316398136.pdf,https://content.openalex.org/works/W2316398136.grobid-xml,matched
10.1111/jfd.12008,https://openalex.org/W1990326749,10.1111/jfd.12008,TRUE,"Genetic variation in Norwegian piscine myocarditis virus in A tlantic salmon, S almo salar L.",2012,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/jfd.12487,https://openalex.org/W2345375400,10.1111/jfd.12487,TRUE,"Viral co‐infections in farmed Atlantic salmon, Salmo salar L., displaying myocarditis",2016,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/jfd.12613,https://openalex.org/W2592551370,10.1111/jfd.12613,TRUE,"Ca. Branchiomonas cysticola, Ca. Piscichlamydia salmonis and Salmon Gill Pox Virus transmit horizontally in Atlantic salmon held in fresh water",2017,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3354/dao021145,https://openalex.org/W2062302564,10.3354/dao021145,TRUE,Virulence of 'atypical' Aeromonas salmonicida isolated from ulcerated flounder Platichthys flesus,1995,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2062302564.pdf,https://content.openalex.org/works/W2062302564.grobid-xml,matched
10.3354/dao008013,https://openalex.org/W2041827491,10.3354/dao008013,TRUE,Pseudomonas anguilliseptica as a pathogen of salmonid fish in Finland,1990,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2041827491.pdf,https://content.openalex.org/works/W2041827491.grobid-xml,matched
10.1016/0044-8486(94)90037-x,https://openalex.org/W1967785560,10.1016/0044-8486(94)90037-x,TRUE,Occurrence of Pseudomonas anguilliseptica in Finnish fish farms during 1986–1991,1994,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3354/dao015219,https://openalex.org/W1995468112,10.3354/dao015219,TRUE,"Aeromonas salmonicida ssp. salmonicida lacking pigment production, isolated from farmed salmonids in Finland",1993,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1995468112.pdf,https://content.openalex.org/works/W1995468112.grobid-xml,matched
